source,fetched_at,term,url,title,text,author,region,category
Google RSS,2025-10-29T23:52:43.259608,iphone 17 air,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPbDNtSXpsWjNiaHZrQmpWT0loT1l6WDA1cVdWSHRvcnowQ1ktR1dYQVFianZOdHk3bDVQSW10OGJadHpSM2NiOUUtSlFBSm42UThHRFh3aFZ4NHVucUl0eUp0a3lrNHViTlBsU1VBZ0o5RGVmdThhRWVGd1JvSXVCb1BsSk42NG1wT25jd2ZxLWNTOUNSWlBvTzZRSU1xWEJIem14WGVLWnpZVVk?oc=5,Both real-life and lab tests suggest iPhone Air battery lasts a typical day - 9to5Mac,"<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxPbDNtSXpsWjNiaHZrQmpWT0loT1l6WDA1cVdWSHRvcnowQ1ktR1dYQVFianZOdHk3bDVQSW10OGJadHpSM2NiOUUtSlFBSm42UThHRFh3aFZ4NHVucUl0eUp0a3lrNHViTlBsU1VBZ0o5RGVmdThhRWVGd1JvSXVCb1BsSk42NG1wT25jd2ZxLWNTOUNSWlBvTzZRSU1xWEJIem14WGVLWnpZVVk?oc=5"" target=""_blank"">Both real-life and lab tests suggest iPhone Air battery lasts a typical day</a>&nbsp;&nbsp;<font color=""#6f6f6f"">9to5Mac</font>",,,
Google RSS,2025-10-29T23:52:43.259608,iphone 17 air,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPQ2x1LVNTNEQxVU9mT0x6b3JxV3dKQnZGOXdISnIzWGhLa3FwZkdWekY0bFhtWE9WX2x5SHhIRWpScGVNTFowTTBCNjd2bVJrLVJxTVFjdGxOTWdEUjFjbzN4N2RrMEZSQm8wOWZMZWZ6VmRUM1BQNmRMVWVOWWk0c25mZThGZFdNUHF2TGxQMTZ2MG84dFpMUGdSR1Z4ZzhBMjRkTF93aGZ1THZEbzdfWXdlRzY5ZVMwbktMc1MyY1J5RWpsOXo0VkcyelRQY0pha05xRUpJTXM?oc=5,"Apple iPhone 17, iPhone Air and iPhone 17 Pro Max fail to make top 20 in DxOMark display analysis - Notebookcheck","<a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxPQ2x1LVNTNEQxVU9mT0x6b3JxV3dKQnZGOXdISnIzWGhLa3FwZkdWekY0bFhtWE9WX2x5SHhIRWpScGVNTFowTTBCNjd2bVJrLVJxTVFjdGxOTWdEUjFjbzN4N2RrMEZSQm8wOWZMZWZ6VmRUM1BQNmRMVWVOWWk0c25mZThGZFdNUHF2TGxQMTZ2MG84dFpMUGdSR1Z4ZzhBMjRkTF93aGZ1THZEbzdfWXdlRzY5ZVMwbktMc1MyY1J5RWpsOXo0VkcyelRQY0pha05xRUpJTXM?oc=5"" target=""_blank"">Apple iPhone 17, iPhone Air and iPhone 17 Pro Max fail to make top 20 in DxOMark display analysis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Notebookcheck</font>",,,
Google RSS,2025-10-29T23:52:43.259608,iphone 17 air,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNaWZqLVRsd0pkUERqLWxMazBUcmMwb1FsOGVmcFJKcENNc1dQR1Q3V1g0Wm9fY0s5TDJYS1d2eVBrcGhQczBoeFpyeVFxbVp0Yy1YaERtLUlnNUlFUkFnclVrb05KY3N2bGpYVnJpUHFycUY3U3RqdHZhRmhUSDc4dllaRjVHdHYtUWNodHR2eGV0TUFjQzBTbFdKYXBfaWxiSXViYVVnZ08?oc=5,iPhone 17 review: the Apple smartphone to get this year - The Guardian,"<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxNaWZqLVRsd0pkUERqLWxMazBUcmMwb1FsOGVmcFJKcENNc1dQR1Q3V1g0Wm9fY0s5TDJYS1d2eVBrcGhQczBoeFpyeVFxbVp0Yy1YaERtLUlnNUlFUkFnclVrb05KY3N2bGpYVnJpUHFycUY3U3RqdHZhRmhUSDc4dllaRjVHdHYtUWNodHR2eGV0TUFjQzBTbFdKYXBfaWxiSXViYVVnZ08?oc=5"" target=""_blank"">iPhone 17 review: the Apple smartphone to get this year</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Guardian</font>",,,
Google RSS,2025-10-29T23:52:43.259608,iphone 17 air,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQOC1QUVJBY1pJR3BFWHdEZHJBemhMbHN3dGc5RFd2TFBfVWhTUENqbUx3bTY4bGd6RDBBRmxmLXduSkxJdWd2UGpHZ295SXFYU1l2b0JRNGJhLVJRZWptN3h2enpJY2dFVXhTR1plTm1McjRmYmpWZmNMeUFCN3RGejBYbjdkQzlGT2tWb1RLa1RuN3VQWm03MlM1ZVk5LU4tYlpqbGw4T0wyX0N1MGxDcGNORjdzSF9iZF9R?oc=5,"Apple slashes iPhone Air production plans, boosts other 17 models: sources - Nikkei Asia","<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxQOC1QUVJBY1pJR3BFWHdEZHJBemhMbHN3dGc5RFd2TFBfVWhTUENqbUx3bTY4bGd6RDBBRmxmLXduSkxJdWd2UGpHZ295SXFYU1l2b0JRNGJhLVJRZWptN3h2enpJY2dFVXhTR1plTm1McjRmYmpWZmNMeUFCN3RGejBYbjdkQzlGT2tWb1RLa1RuN3VQWm03MlM1ZVk5LU4tYlpqbGw4T0wyX0N1MGxDcGNORjdzSF9iZF9R?oc=5"" target=""_blank"">Apple slashes iPhone Air production plans, boosts other 17 models: sources</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nikkei Asia</font>",,,
Pinterest,2025-10-29T23:53:00.169806,iphone 17 air,https://www.pinterest.com/pin/44402746323689109/,"an abstract blue background with curved lines in the shape of letters and numbers, which appear to be made out of glass","an abstract blue background with curved lines in the shape of letters and numbers, which appear to be made out of glass",,,
Pinterest,2025-10-29T23:53:00.307969,iphone 17 air,https://www.pinterest.com/pin/176836722867251010/,the back side of an iphone with three different cameras on it's front and sides,the back side of an iphone with three different cameras on it's front and sides,,,
Pinterest,2025-10-29T23:53:00.530977,iphone 17 air,https://www.pinterest.com/pin/59813501297158158/,an apple iphone 11 is in its box and it's next to the case,an apple iphone 11 is in its box and it's next to the case,,,
Pinterest,2025-10-29T23:53:00.586136,iphone 17 air,https://www.pinterest.com/pin/144467100544183721/,someone holding an orange iphone in front of a keyboard and mouse on a white table,someone holding an orange iphone in front of a keyboard and mouse on a white table,,,
Pinterest,2025-10-29T23:53:00.612301,iphone 17 air,https://www.pinterest.com/pin/1123577807046647022/,"an iphone screen with the time displayed on it's display, and text that reads 8 00","an iphone screen with the time displayed on it's display, and text that reads 8 00",,,
Pinterest,2025-10-29T23:53:00.670707,iphone 17 air,https://www.pinterest.com/pin/63894888473551282/,"two new iphones are in the box, one is pink and the other is white","two new iphones are in the box, one is pink and the other is white",,,
Pinterest,2025-10-29T23:53:00.799158,iphone 17 air,https://www.pinterest.com/pin/589760513748149054/,four different colors of the iphone 11,four different colors of the iphone 11,,,
Pinterest,2025-10-29T23:53:00.833508,iphone 17 air,https://www.pinterest.com/pin/638033472251109566/,an iphone 11 is shown in white with the camera facing up and to the side,an iphone 11 is shown in white with the camera facing up and to the side,,,
Pinterest,2025-10-29T23:53:00.888015,iphone 17 air,https://www.pinterest.com/pin/331296116360112953/,a person holding up an iphone case with the camera attached to it's back,a person holding up an iphone case with the camera attached to it's back,,,
Pinterest,2025-10-29T23:53:00.939017,iphone 17 air,https://www.pinterest.com/pin/21392166974001594/,the new iphone 11 is in its box,the new iphone 11 is in its box,,,
